ENSEMBL75 id,LncRNA name,Nearest coding gene
ENSG00000227700,RP11-301M17.1,ENSG00000203836
NA,NA,NA
ENSG00000238107,RP11-495P10.5,NA
ENSG00000224481,RP11-495P10.3,NA
NA,NA,ENSG00000122497
ENSG00000207501,RNVU1-14,ENSG00000203832
NA,NA,ENSG00000203832
ENSG00000234367,PFN1P3,ENSG00000203832
NA,NA,ENSG00000243452
NA,NA,ENSG00000243452
ENSG00000237253,RP11-666A1.5,ENSG00000243452
ENSG00000237343,RP11-763B22.4,ENSG00000203827
ENSG00000235887,RP11-763B22.6,ENSG00000203827
NA,NA,ENSG00000203827
ENSG00000232527,RP11-14N7.2,NA
NA,NA,NA
ENSG00000203825,RP11-744H18.1,NA
NA,NA,NA
ENSG00000232721,RP11-403I13.5,NA
ENSG00000223779|ENSG00000270962|ENSG00000235999|ENSG00000226067,RP11-403I13.4|RP11-403I13.10|RP11-403I13.8|LINC00869,NA
ENSG00000230186,RP5-998N21.7,ENSG00000203818
ENSG00000269501,RP11-353N4.6,ENSG00000198161
ENSG00000268554|ENSG00000232151,RP11-353N4.7|RP11-353N4.8,ENSG00000203815
ENSG00000223759,RP11-353N4.4,ENSG00000203815
NA,NA,ENSG00000163113
NA,NA,ENSG00000023902
NA,NA,ENSG00000143401
ENSG00000228126,LINC00568,ENSG00000143369
NA,NA,ENSG00000143382
NA,NA,ENSG00000143382
NA,NA,ENSG00000143420
NA,NA,ENSG00000143420
NA,NA,ENSG00000143420
NA,NA,ENSG00000143420
NA,NA,ENSG00000143457
NA,NA,ENSG00000143452
NA,NA,ENSG00000143379
NA,NA,ENSG00000163159
ENSG00000237976,RP11-126K1.6,ENSG00000143390
NA,NA,ENSG00000159409
ENSG00000269621,RP11-98D18.15,ENSG00000143436
ENSG00000203288|ENSG00000269489,RP11-98D18.9|RP11-98D18.17,ENSG00000182134
ENSG00000234614,AL450992.2,ENSG00000196407
NA,NA,ENSG00000197747
ENSG00000229021|ENSG00000240667|ENSG00000232678,NBPF18P|AL450992.6|SPTLC1P4,ENSG00000163191
ENSG00000226716,AL589986.2,ENSG00000159450
ENSG00000237975|ENSG00000236427,FLG-AS1|RP11-107M16.2,ENSG00000197915
NA,NA,ENSG00000197915
ENSG00000237975,FLG-AS1,ENSG00000197915
NA,NA,ENSG00000184148
ENSG00000234262,RP1-20N18.4,ENSG00000169469
NA,NA,ENSG00000203785
NA,NA,ENSG00000196805
ENSG00000229699,RP1-140J1.1,ENSG00000203784
ENSG00000230779,RP1-140J1.4,ENSG00000203783
NA,NA,ENSG00000197364
ENSG00000238279,BX470102.3,ENSG00000197956
NA,NA,ENSG00000188015
NA,NA,ENSG00000143621
NA,NA,ENSG00000143614
NA,NA,ENSG00000198837
NA,NA,ENSG00000160741
NA,NA,ENSG00000160741
NA,NA,ENSG00000143552
NA,NA,ENSG00000143552
NA,NA,ENSG00000143612
ENSG00000229780,UBE2Q1-AS1,ENSG00000160714
NA,NA,ENSG00000143603
NA,NA,ENSG00000143603
NA,NA,ENSG00000143603
NA,NA,ENSG00000163346
NA,NA,ENSG00000163463
NA,NA,ENSG00000176444
NA,NA,ENSG00000116539
NA,NA,ENSG00000116539
ENSG00000235919|ENSG00000225082,ASH1L-AS1|DAP3P1,ENSG00000116539
ENSG00000225082,DAP3P1,ENSG00000125459
NA,NA,ENSG00000143622
NA,NA,ENSG00000132680
NA,NA,ENSG00000132680
ENSG00000273002,RP11-336K24.12,ENSG00000116584
ENSG00000224276,RP11-336K24.5,ENSG00000163479
NA,NA,ENSG00000198952
NA,NA,ENSG00000125462
NA,NA,ENSG00000116604
NA,NA,ENSG00000116604
NA,NA,ENSG00000183856
NA,NA,ENSG00000143320
NA,NA,ENSG00000143314
NA,NA,ENSG00000187800
NA,NA,ENSG00000132694
NA,NA,ENSG00000132694
NA,NA,ENSG00000132694
NA,NA,ENSG00000132694
NA,NA,ENSG00000117036
ENSG00000229961,RP11-71G12.1,ENSG00000117036
NA,NA,ENSG00000117036
NA,NA,ENSG00000117036
ENSG00000271736,RP11-85G21.3,NA
NA,NA,NA
NA,NA,ENSG00000143297
NA,NA,ENSG00000143297
NA,NA,ENSG00000143297
NA,NA,ENSG00000143297
NA,NA,ENSG00000163518
ENSG00000227217,RP11-367J7.3,ENSG00000160856
NA,NA,ENSG00000183853
NA,NA,ENSG00000183853
ENSG00000224943,RP11-180D21.3,ENSG00000196184
ENSG00000224943,RP11-180D21.3,ENSG00000196184
NA,NA,ENSG00000184155
NA,NA,ENSG00000132703
NA,NA,ENSG00000132703
NA,NA,ENSG00000132693
NA,NA,ENSG00000158716
ENSG00000272668,RP11-190A12.8,ENSG00000243284
NA,NA,ENSG00000213085
NA,NA,ENSG00000158710
ENSG00000224259,LINC01133,ENSG00000162723
ENSG00000225279,RP11-536C5.2,ENSG00000177807
NA,NA,ENSG00000132716
NA,NA,ENSG00000132716
NA,NA,ENSG00000122218
ENSG00000228863,RP11-404F10.2,ENSG00000117091
NA,NA,ENSG00000186517
ENSG00000228917,RP11-544M22.8,ENSG00000143217
NA,NA,ENSG00000143217
NA,NA,ENSG00000158859
NA,NA,ENSG00000248485
NA,NA,ENSG00000188931
NA,NA,ENSG00000143226
NA,NA,ENSG00000162745
ENSG00000227818,RP11-227F8.2,ENSG00000162745
ENSG00000227243,SLAMF6P1,ENSG00000198574
NA,NA,ENSG00000152332
ENSG00000232892,RP11-267N12.1,ENSG00000143248
NA,NA,ENSG00000143228
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000185630
NA,NA,ENSG00000162761
ENSG00000224702,RP11-38C18.2,ENSG00000162761
ENSG00000238022,RP11-38C18.3,ENSG00000162761
NA,NA,ENSG00000162761
NA,NA,ENSG00000162761
NA,NA,ENSG00000162761
NA,NA,ENSG00000143171
ENSG00000236206,RP11-306I1.2,ENSG00000143198
ENSG00000236206,RP11-306I1.2,ENSG00000143198
NA,NA,ENSG00000143149
ENSG00000215838,RP11-466F5.6,ENSG00000143149
NA,NA,ENSG00000143183
NA,NA,ENSG00000143183
ENSG00000224358,RP11-466F5.8,ENSG00000143183
ENSG00000203307,RP11-375H19.2,ENSG00000188859
ENSG00000229588,RP11-479J7.2,ENSG00000188859
NA,NA,ENSG00000152382
NA,NA,ENSG00000143195
NA,NA,ENSG00000143195
ENSG00000227907,RP11-102C16.3,ENSG00000143167
NA,NA,ENSG00000198821
ENSG00000232194,RP1-313L4.3,ENSG00000143199
NA,NA,ENSG00000143164
NA,NA,ENSG00000143147
ENSG00000237049,RPL34P1,ENSG00000143155
ENSG00000225826,LINC00626,ENSG00000143196
NA,NA,NA
ENSG00000213063,RPL29P7,NA
NA,NA,ENSG00000143153
ENSG00000237707,RP5-1018K9.1,ENSG00000143153
NA,NA,ENSG00000117477
NA,NA,ENSG00000117479
NA,NA,ENSG00000174175
NA,NA,ENSG00000174175
NA,NA,ENSG00000000457
ENSG00000235378,MRPS10P1,ENSG00000075945
ENSG00000232959,RP11-332H17.1,ENSG00000075945
ENSG00000233985,RP11-297H3.3,ENSG00000203740
NA,NA,NA
NA,NA,NA
NA,NA,NA
ENSG00000235303,RP1-79C4.1,ENSG00000116132
NA,NA,ENSG00000116132
NA,NA,ENSG00000117501
NA,NA,ENSG00000034971
NA,NA,ENSG00000010165
ENSG00000224000,RP3-471M13.2,NA
NA,NA,ENSG00000162753
NA,NA,ENSG00000162753
NA,NA,ENSG00000162753
NA,NA,ENSG00000183831
NA,NA,ENSG00000183831
NA,NA,ENSG00000117601
NA,NA,ENSG00000235750
NA,NA,ENSG00000116147
ENSG00000260990,RP3-518E13.2,ENSG00000116147
NA,NA,ENSG00000116147
NA,NA,ENSG00000116147
NA,NA,ENSG00000143207
ENSG00000236021,RP11-195C7.1,ENSG00000143207
NA,NA,ENSG00000152092
NA,NA,ENSG00000152092
NA,NA,ENSG00000152092
NA,NA,ENSG00000198797
ENSG00000224968,RP1-35C21.1,ENSG00000198797
ENSG00000236720,RP11-63B19.1,NA
NA,NA,ENSG00000120341
NA,NA,ENSG00000075391
NA,NA,ENSG00000075391
NA,NA,ENSG00000075391
NA,NA,ENSG00000240021
NA,NA,ENSG00000143322
NA,NA,ENSG00000116218
NA,NA,ENSG00000143340
NA,NA,ENSG00000143340
NA,NA,ENSG00000169905
NA,NA,ENSG00000143337
ENSG00000236719,OVAAL,ENSG00000135847
NA,NA,ENSG00000143324
NA,NA,ENSG00000143324
ENSG00000225857,RP11-46A10.2,ENSG00000135835
NA,NA,ENSG00000135823
NA,NA,ENSG00000162783
NA,NA,NA
NA,NA,ENSG00000179930
NA,NA,ENSG00000179930
ENSG00000225982,RP11-538D16.3,ENSG00000179930
NA,NA,ENSG00000179930
ENSG00000228664,RP11-416K24.1,ENSG00000135821
ENSG00000203729,LINC00272,ENSG00000203730
ENSG00000227181,RP11-317P15.3,ENSG00000135824
NA,NA,ENSG00000135838
NA,NA,ENSG00000135838
NA,NA,ENSG00000157060
NA,NA,ENSG00000116698
NA,NA,ENSG00000162704
NA,NA,ENSG00000198756
NA,NA,ENSG00000198860
NA,NA,ENSG00000116406
NA,NA,ENSG00000116406
NA,NA,ENSG00000116679
NA,NA,ENSG00000116679
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000143341
NA,NA,NA
ENSG00000261729,GS1-204I12.4,ENSG00000143341
NA,NA,ENSG00000143341
NA,NA,ENSG00000116690
ENSG00000229739|ENSG00000273198,RP11-295K2.3|GS1-304P7.3,ENSG00000116703
NA,NA,ENSG00000073756
NA,NA,ENSG00000073756
ENSG00000236030|ENSG00000231599|ENSG00000272827,LINC01036|LINC01037|RP11-445P19.3,ENSG00000116711
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
ENSG00000232212,RP11-398M15.1,NA
NA,NA,NA
ENSG00000225811,RP11-547I7.1,ENSG00000162670
NA,NA,ENSG00000162670
ENSG00000237457|ENSG00000241505,RP11-547I7.2|RP11-161I10.1,ENSG00000162670
NA,NA,NA
ENSG00000228215,RP11-541F9.2,NA
NA,NA,ENSG00000116741
NA,NA,ENSG00000116741
NA,NA,ENSG00000116741
NA,NA,ENSG00000116741
ENSG00000232077,LINC01031,ENSG00000134371
ENSG00000232077,LINC01031,ENSG00000134371
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000162687
NA,NA,ENSG00000162687
NA,NA,ENSG00000066279
NA,NA,ENSG00000213047
NA,NA,ENSG00000151414
NA,NA,ENSG00000151418
NA,NA,NA
ENSG00000225172,RP11-16L9.2,NA
ENSG00000235492,RP11-16L9.4,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000116833
NA,NA,ENSG00000162702
ENSG00000230623,RP11-469A15.2,ENSG00000162702
NA,NA,ENSG00000118193
NA,NA,ENSG00000118193
NA,NA,ENSG00000118197
ENSG00000260088,RP11-92G12.3,ENSG00000118197
ENSG00000229191|ENSG00000234132,RP11-168O16.1|RP11-168O16.2,ENSG00000081248
NA,NA,ENSG00000118194
NA,NA,ENSG00000118194
NA,NA,ENSG00000118194
NA,NA,ENSG00000159173
NA,NA,ENSG00000159173
ENSG00000224536|ENSG00000223396|ENSG00000242150,RP11-134G8.7|RPS10P7|RP11-134G8.6,ENSG00000159176
NA,NA,ENSG00000143851
NA,NA,ENSG00000077152
NA,NA,ENSG00000143858
ENSG00000228288,PCAT6,ENSG00000117139
ENSG00000234996|ENSG00000243113,RP11-480I12.7|RP11-480I12.9,ENSG00000183155
NA,NA,ENSG00000159348
ENSG00000231507,RP11-134P9.3,ENSG00000133063
NA,NA,ENSG00000159388
NA,NA,ENSG00000122176
NA,NA,ENSG00000058673
NA,NA,ENSG00000143842
ENSG00000237379,CBX1P3,ENSG00000182004
NA,NA,ENSG00000143842
ENSG00000230550,RP11-74C13.3,ENSG00000143845
NA,NA,ENSG00000143839
NA,NA,ENSG00000170498
NA,NA,ENSG00000174567
ENSG00000231691,RP11-203F10.5,ENSG00000143850
ENSG00000226330,RP11-739N20.2,ENSG00000133056
NA,NA,ENSG00000198625
ENSG00000240710,RP11-430C7.4,ENSG00000170382
ENSG00000240710,RP11-430C7.4,ENSG00000170382
ENSG00000240219,RP11-430C7.5,ENSG00000170382
ENSG00000228153,RP11-23I7.1,ENSG00000170382
NA,NA,ENSG00000170382
NA,NA,ENSG00000133059
ENSG00000226235,LEMD1-AS1,ENSG00000186007
NA,NA,ENSG00000186007
NA,NA,ENSG00000186007
ENSG00000224717,RP11-576D8.4,ENSG00000186007
ENSG00000236942,RP11-6B6.3,ENSG00000158711
NA,NA,ENSG00000158715
NA,NA,ENSG00000158715
NA,NA,ENSG00000117280
NA,NA,ENSG00000174502
NA,NA,ENSG00000162877
NA,NA,ENSG00000196550
NA,NA,ENSG00000143486
NA,NA,ENSG00000142224
NA,NA,ENSG00000162891
NA,NA,ENSG00000196352
NA,NA,ENSG00000196352
NA,NA,ENSG00000117322
NA,NA,ENSG00000174059
NA,NA,ENSG00000174059
NA,NA,ENSG00000174059
NA,NA,ENSG00000076356
NA,NA,ENSG00000076356
NA,NA,ENSG00000076356
NA,NA,ENSG00000076356
ENSG00000236950,RP5-1051D14.1,NA
NA,NA,NA
ENSG00000227940,RP11-372M18.1,NA
ENSG00000231648,RP11-372M18.2,NA
ENSG00000230937,MIR205HG,NA
NA,NA,ENSG00000008118
NA,NA,ENSG00000117625
ENSG00000231057,RP11-122M14.1,ENSG00000123684
ENSG00000229258,RP11-552D8.1,ENSG00000123684
ENSG00000229258,RP11-552D8.1,ENSG00000123684
NA,NA,ENSG00000065600
ENSG00000228067,RP11-61J19.3,ENSG00000162772
ENSG00000260805,RP11-61J19.4,ENSG00000162772
NA,NA,ENSG00000123685
NA,NA,ENSG00000117697
ENSG00000235182,RP11-348H3.4,ENSG00000162769
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
ENSG00000225233|ENSG00000228255,RP11-554K11.2|RP11-323I1.1,ENSG00000117707
NA,NA,NA
NA,NA,ENSG00000117724
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000082482
NA,NA,ENSG00000082482
NA,NA,NA
NA,NA,NA
ENSG00000229242,RP5-1111A8.3,ENSG00000042781
ENSG00000233620,RP11-22M7.2,ENSG00000042781
ENSG00000236292,RP5-1099E6.3,ENSG00000042781
NA,NA,ENSG00000196482
ENSG00000229841,RP11-361K17.2,ENSG00000092978
NA,NA,ENSG00000092978
NA,NA,ENSG00000092978
ENSG00000231814,LINC00210,ENSG00000162814
ENSG00000232100,RP11-152L7.2,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000067533
NA,NA,NA
NA,NA,ENSG00000196660
NA,NA,ENSG00000196660
NA,NA,ENSG00000136628
NA,NA,ENSG00000118873
NA,NA,ENSG00000118873
NA,NA,ENSG00000118873
NA,NA,ENSG00000224867
NA,NA,ENSG00000224867
NA,NA,ENSG00000116141
NA,NA,ENSG00000136630
NA,NA,ENSG00000136630
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000143507
NA,NA,ENSG00000143507
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000143512
ENSG00000225265,RP11-378J18.3,ENSG00000143498
ENSG00000236846,RP11-239E10.2,ENSG00000187554
NA,NA,ENSG00000203697
NA,NA,ENSG00000203697
NA,NA,ENSG00000269358
NA,NA,ENSG00000269358
ENSG00000237101,RP11-365O16.6,ENSG00000143748
NA,NA,ENSG00000143753
NA,NA,ENSG00000143748
NA,NA,ENSG00000143748
ENSG00000225334,RP11-449J1.1,ENSG00000143786
NA,NA,ENSG00000154380
ENSG00000227496,RP11-145A3.1,ENSG00000154380
NA,NA,ENSG00000196187
NA,NA,ENSG00000143751
ENSG00000225518,RP11-396C23.2,ENSG00000163041
NA,NA,ENSG00000163041
ENSG00000234478,RP11-275I14.4,ENSG00000182827
NA,NA,ENSG00000182827
NA,NA,ENSG00000182827
NA,NA,ENSG00000185155
NA,NA,ENSG00000143799
NA,NA,ENSG00000203685
NA,NA,ENSG00000143801
NA,NA,ENSG00000143801
ENSG00000233706,RP5-1087E8.3,ENSG00000143776
NA,NA,ENSG00000143776
ENSG00000234277,CTD-2090I13.1,ENSG00000143776
NA,NA,ENSG00000143740
NA,NA,ENSG00000143816
NA,NA,ENSG00000143816
NA,NA,ENSG00000143816
NA,NA,ENSG00000162910
NA,NA,ENSG00000162913
ENSG00000270094,RP11-245P10.8,ENSG00000154370
ENSG00000231563,RP11-245P10.4,ENSG00000162931
NA,NA,ENSG00000168148
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000154429
NA,NA,ENSG00000143632
NA,NA,ENSG00000069248
NA,NA,ENSG00000069248
ENSG00000223635,RP4-613A2.1,ENSG00000069248
ENSG00000229367,HMGN2P19,ENSG00000135776
ENSG00000228058,RP11-552D4.1,ENSG00000143641
NA,NA,ENSG00000177614
NA,NA,ENSG00000177614
NA,NA,ENSG00000135775
NA,NA,ENSG00000119280
ENSG00000223393,RP5-858B6.3,ENSG00000119280
NA,NA,ENSG00000143643
NA,NA,ENSG00000143633
NA,NA,ENSG00000116906
NA,NA,ENSG00000116903
NA,NA,ENSG00000135766
NA,NA,ENSG00000135766
NA,NA,ENSG00000270106
NA,NA,ENSG00000162946
NA,NA,NA
NA,NA,ENSG00000116991
NA,NA,ENSG00000116991
NA,NA,ENSG00000116991
ENSG00000225919,RP11-66A2.1,ENSG00000212916
NA,NA,ENSG00000212916
NA,NA,ENSG00000212916
NA,NA,ENSG00000212916
NA,NA,ENSG00000212916
NA,NA,ENSG00000135778
NA,NA,ENSG00000135778
NA,NA,ENSG00000135778
NA,NA,ENSG00000135749
NA,NA,ENSG00000135750
NA,NA,ENSG00000135750
NA,NA,ENSG00000135750
NA,NA,ENSG00000135750
NA,NA,ENSG00000059588
ENSG00000230404,RP5-855F14.2,ENSG00000168264
ENSG00000224939,LINC00184,ENSG00000168264
ENSG00000272362,RP4-781K5.9,ENSG00000168264
ENSG00000228044|ENSG00000241475,RP4-781K5.4|RP4-781K5.5,ENSG00000168264
ENSG00000228044,RP4-781K5.4,ENSG00000168264
ENSG00000224037,RP4-781K5.7,NA
ENSG00000227630,LINC01132,NA
NA,NA,ENSG00000054267
NA,NA,ENSG00000054267
NA,NA,ENSG00000168243
NA,NA,ENSG00000143669
NA,NA,ENSG00000143669
NA,NA,ENSG00000116962
NA,NA,ENSG00000116962
NA,NA,ENSG00000116962
NA,NA,ENSG00000086619
NA,NA,ENSG00000086619
NA,NA,ENSG00000116984
NA,NA,ENSG00000244020
ENSG00000237250,RP11-193H5.1,ENSG00000116996
ENSG00000237250,RP11-193H5.1,ENSG00000116996
ENSG00000237250,RP11-193H5.1,ENSG00000116996
ENSG00000237250|ENSG00000243781,RP11-193H5.1|RP11-193H5.2,ENSG00000116996
NA,NA,ENSG00000270188
NA,NA,NA
NA,NA,NA
ENSG00000234464,RP11-136B18.2,NA
NA,NA,NA
NA,NA,NA
ENSG00000231877,RP11-177F15.1,NA
NA,NA,NA
ENSG00000231877,RP11-177F15.1,NA
ENSG00000231877,RP11-177F15.1,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
ENSG00000217327,RPS7P5,ENSG00000155816
NA,NA,ENSG00000180875
NA,NA,ENSG00000180875
ENSG00000226919,RP11-80B9.1,ENSG00000182901
NA,NA,ENSG00000182901
NA,NA,ENSG00000182901
NA,NA,ENSG00000182901
NA,NA,ENSG00000182901
ENSG00000225554,RP11-527D7.1,ENSG00000182901
NA,NA,ENSG00000091483
NA,NA,ENSG00000162843
ENSG00000272865|ENSG00000224525,RP11-561I11.4|RP11-561I11.3,ENSG00000180287
NA,NA,ENSG00000180287
NA,NA,ENSG00000180287
NA,NA,ENSG00000143702
ENSG00000232085,RP11-261C10.4,ENSG00000143702
NA,NA,ENSG00000143702
NA,NA,ENSG00000117020
NA,NA,ENSG00000117020
ENSG00000226828,RP11-278H7.1,ENSG00000117020
ENSG00000237759,RP11-278H7.3,ENSG00000268146
NA,NA,ENSG00000268146
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000173728
NA,NA,ENSG00000153187
NA,NA,ENSG00000153187
NA,NA,ENSG00000185420
NA,NA,ENSG00000185420
ENSG00000226876,RP11-36N20.1,ENSG00000185420
NA,NA,ENSG00000185420
NA,NA,ENSG00000185420
ENSG00000260698|ENSG00000235021,RP11-439E19.9|RP11-439E19.7,ENSG00000162852
NA,NA,ENSG00000153207
NA,NA,ENSG00000153207
ENSG00000236775,RP11-551G24.3,ENSG00000135747
NA,NA,ENSG00000221953
ENSG00000224014,RP11-488L18.6,ENSG00000196418
NA,NA,ENSG00000196418
NA,NA,ENSG00000196418
NA,NA,ENSG00000162714
NA,NA,ENSG00000162714
NA,NA,ENSG00000162711
NA,NA,ENSG00000197437
NA,NA,ENSG00000221888
ENSG00000224521,RP11-438F14.3,ENSG00000182783
ENSG00000227237,AL672294.1,ENSG00000171163
ENSG00000230021|ENSG00000239664|ENSG00000231709,RP5-857K21.4|RP5-857K21.3|RP5-857K21.1,ENSG00000185097
ENSG00000230368,FAM41C,ENSG00000269308
NA,NA,ENSG00000269308
NA,NA,ENSG00000187634
ENSG00000223764,RP11-54O7.3,ENSG00000187634
ENSG00000273443,RP11-54O7.18,ENSG00000188157
NA,NA,ENSG00000237330
NA,NA,ENSG00000131591
NA,NA,ENSG00000131591
ENSG00000205231,TTLL10-AS1,ENSG00000162571
NA,NA,ENSG00000176022
NA,NA,ENSG00000162572
NA,NA,ENSG00000175756
ENSG00000225285,RP4-758J18.10,ENSG00000205116
NA,NA,ENSG00000160072
NA,NA,ENSG00000160072
NA,NA,ENSG00000197785
NA,NA,ENSG00000197785
NA,NA,ENSG00000189409
ENSG00000233542,RP11-547D24.1,ENSG00000187730
NA,NA,ENSG00000187730
NA,NA,ENSG00000187730
NA,NA,ENSG00000187730
ENSG00000226969,RP11-547D24.3,ENSG00000067606
ENSG00000238164,RP3-395M20.8,ENSG00000157873
ENSG00000231630,RP11-740P5.3,ENSG00000215912
NA,NA,ENSG00000215912
NA,NA,ENSG00000215912
ENSG00000177133|ENSG00000256761,LINC00982|AL008733.1,ENSG00000142611
NA,NA,ENSG00000142611
NA,NA,ENSG00000142611
NA,NA,ENSG00000142611
NA,NA,ENSG00000142611
NA,NA,ENSG00000162592
NA,NA,ENSG00000198912
NA,NA,NA
ENSG00000226374,RP13-614K11.2,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
ENSG00000227169,RP1-37J18.1,ENSG00000196581
NA,NA,ENSG00000196581
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
ENSG00000231510,RP11-542C10.1,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000131697
NA,NA,ENSG00000131697
NA,NA,ENSG00000131697
NA,NA,ENSG00000173662
NA,NA,ENSG00000171735
NA,NA,ENSG00000171735
NA,NA,ENSG00000171735
ENSG00000237728,RP3-453P22.2,ENSG00000171735
ENSG00000225126,RP4-549F15.1,ENSG00000171735
ENSG00000270171|ENSG00000270035|ENSG00000269978,RP11-338N10.1|RP11-338N10.2|RP11-338N10.3,ENSG00000171735
ENSG00000236266,RP3-467L1.4,ENSG00000049246
NA,NA,ENSG00000116288
NA,NA,ENSG00000162426
NA,NA,ENSG00000171621
NA,NA,ENSG00000171621
ENSG00000235263,RP13-392I16.1,ENSG00000171612
ENSG00000231789,RP11-558F24.4,ENSG00000171608
NA,NA,ENSG00000173614
NA,NA,ENSG00000162444
NA,NA,ENSG00000130939
NA,NA,ENSG00000054523
NA,NA,ENSG00000054523
NA,NA,ENSG00000054523
NA,NA,ENSG00000241563
NA,NA,ENSG00000175279
NA,NA,ENSG00000142655
NA,NA,ENSG00000142655
NA,NA,ENSG00000142655
NA,NA,ENSG00000175262
NA,NA,ENSG00000175262
ENSG00000238199,UBE2V2P3,ENSG00000120942
NA,NA,ENSG00000120942
NA,NA,ENSG00000120942
NA,NA,ENSG00000204624
NA,NA,ENSG00000204624
NA,NA,ENSG00000204624
NA,NA,ENSG00000132879
NA,NA,ENSG00000162490
NA,NA,ENSG00000162490
NA,NA,ENSG00000028137
NA,NA,ENSG00000048707
NA,NA,ENSG00000048707
NA,NA,ENSG00000188984
NA,NA,ENSG00000188984
NA,NA,ENSG00000157330
NA,NA,ENSG00000157330
ENSG00000228338,RP5-845O24.8,ENSG00000204513
ENSG00000231219,RP11-219C24.8,ENSG00000182330
NA,NA,ENSG00000162494
NA,NA,ENSG00000162493
NA,NA,ENSG00000116731
NA,NA,ENSG00000116731
NA,NA,NA
NA,NA,ENSG00000189337
NA,NA,ENSG00000189337
NA,NA,ENSG00000189337
NA,NA,ENSG00000189337
NA,NA,ENSG00000189337
NA,NA,ENSG00000189337
NA,NA,ENSG00000189337
NA,NA,ENSG00000189337
ENSG00000175147,TMEM51-AS1,ENSG00000189337
NA,NA,ENSG00000142621
NA,NA,ENSG00000142621
ENSG00000233485,RP3-467K16.2,ENSG00000142621
NA,NA,ENSG00000142621
NA,NA,ENSG00000142621
ENSG00000228140,RP3-467K16.4,ENSG00000142621
NA,NA,ENSG00000142615
NA,NA,ENSG00000215704
NA,NA,ENSG00000116786
ENSG00000224459|ENSG00000237938,RP11-169K16.4|RP11-288I21.1,ENSG00000162461
NA,NA,ENSG00000162458
NA,NA,ENSG00000162458
ENSG00000237276,ANO7P1,ENSG00000142632
ENSG00000237276,ANO7P1,ENSG00000204377
ENSG00000237276,ANO7P1,ENSG00000204377
NA,NA,ENSG00000157191
NA,NA,ENSG00000157191
NA,NA,ENSG00000268674
NA,NA,ENSG00000268674
NA,NA,ENSG00000268674
NA,NA,ENSG00000268674
ENSG00000233421,U1,ENSG00000268674
NA,NA,ENSG00000237847
NA,NA,ENSG00000268991
NA,NA,ENSG00000058453
ENSG00000238142,RP11-108M9.4,ENSG00000058453
NA,NA,ENSG00000142623
NA,NA,ENSG00000142623
NA,NA,ENSG00000074964
NA,NA,ENSG00000117154
NA,NA,ENSG00000117154
NA,NA,ENSG00000117154
ENSG00000230035,RP11-174G17,ENSG00000117154
NA,NA,ENSG00000117154
NA,NA,ENSG00000179023
NA,NA,ENSG00000009709
NA,NA,ENSG00000053372
NA,NA,ENSG00000040487
NA,NA,ENSG00000077549
NA,NA,ENSG00000270136
ENSG00000235185,RP5-1056L3.1,ENSG00000173436
NA,NA,ENSG00000173436
NA,NA,ENSG00000173436
NA,NA,ENSG00000169914
NA,NA,ENSG00000158786
ENSG00000225986,UBXN10-AS1,ENSG00000162543
NA,NA,ENSG00000162543
NA,NA,ENSG00000162543
ENSG00000226664,RP4-745E8.2,ENSG00000158816
ENSG00000236963,LINC01141,ENSG00000158816
ENSG00000236963,LINC01141,ENSG00000158816
NA,NA,ENSG00000162545
NA,NA,ENSG00000158825
NA,NA,ENSG00000158825
NA,NA,ENSG00000158828
ENSG00000228823,RP11-293F5.8,ENSG00000142794
ENSG00000176378,PFN1P10,ENSG00000142794
NA,NA,ENSG00000162551
NA,NA,ENSG00000076864
NA,NA,ENSG00000142798
ENSG00000228397,RP1-224A6.3,ENSG00000142789
NA,NA,ENSG00000070831
NA,NA,ENSG00000184677
NA,NA,ENSG00000133216
NA,NA,ENSG00000133216
NA,NA,ENSG00000227868
ENSG00000261326,RP5-1057J7.6,ENSG00000125944
ENSG00000235052,RP1-150O5.3,ENSG00000117318
